station_code,country,lat,lon,n_obs
ES020ESPF004300645,ES,41.75912,-3.39997,5
ES020ESPF004300646,ES,41.58667,-2.93967,9
ES020ESPF004300647,ES,41.54413,-3.07993,2
ES020ESPF004300648,ES,41.79845,-6.04352,1
ES020ESPF004300649,ES,41.75597,-3.70933,2
ES020ESPF004300650,ES,41.71555,-5.90022,2
ES020ESPF004300651,ES,41.70683,-6.05036,2
ES020ESPF004300652,ES,41.71665,-3.34264,4
ES020ESPF004300653,ES,,,18
ES020ESPF004300654,ES,41.68326,-3.31264,5
ES020ESPF004300655,ES,41.67706,-3.63319,3
ES020ESPF004300656,ES,41.75705,-3.58595,6
ES020ESPF004300657,ES,41.69935,-2.38375,9
ES020ESPF004300658,ES,41.62650,-5.08273,7
ES020ESPF004300659,ES,41.59595,-5.21838,7
ES020ESPF004300660,ES,41.55963,-5.29029,10
ES020ESPF004300661,ES,41.67165,-4.45025,17
ES020ESPF004300662,ES,41.65112,-3.20308,2
ES020ESPF004300663,ES,41.60463,-3.82051,3
ES020ESPF004300665,ES,41.60058,-3.62451,7
ES020ESPF004300666,ES,41.59042,-4.17769,8
ES020ESPF004300667,ES,41.55129,-3.66655,6
ES020ESPF004300668,ES,41.56847,-2.76674,4
ES020ESPF004300669,ES,41.57454,-3.41326,4
ES020ESPF004300670,ES,41.37948,-4.23143,11
ES020ESPF004300671,ES,,,11
ES020ESPF004300672,ES,41.17986,-4.31492,8
ES020ESPF004300673,ES,41.25803,-4.36521,15
ES020ESPF004300674,ES,41.49786,-5.77366,21
ES020ESPF004300675,ES,41.52891,-5.44483,10
ES020ESPF004300676,ES,41.56118,-4.43063,4
ES020ESPF004300677,ES,41.45052,-3.28994,4
ES020ESPF004300678,ES,41.50201,-3.99322,9
ES020ESPF004300679,ES,41.49492,-5.86437,6
ES020ESPF004300680,ES,41.27855,-6.39995,6
ES020ESPF004300681,ES,41.45289,-6.24998,5
ES020ESPF004300682,ES,41.59193,-2.64011,7
ES020ESPF004300683,ES,41.36769,-5.97718,5
ES020ESPF004300684,ES,41.41649,-5.99863,7
ES020ESPF004300685,ES,41.43633,-2.47166,6
ES020ESPF004300686,ES,41.46050,-5.48640,4
ES020ESPF004300688,ES,41.49037,-2.86517,7
ES020ESPF004300689,ES,41.41897,-5.54020,7
ES020ESPF004300690,ES,41.19878,-4.48337,6
ES020ESPF004300691,ES,41.33930,-4.70388,5
ES020ESPF004300692,ES,41.36147,-4.69794,12
ES020ESPF004300693,ES,40.79392,-4.89489,1
ES020ESPF004300694,ES,40.88555,-4.80272,4
ES020ESPF004300695,ES,41.35723,-3.32828,1
ES020ESPF004300696,ES,41.43686,-3.39928,5
ES020ESPF004300697,ES,41.11551,-5.28474,7
ES020ESPF004300698,ES,41.43224,-5.41549,7
ES020ESPF004300699,ES,41.37285,-5.90721,5
ES020ESPF004300702,ES,41.43005,-5.02135,2
ES020ESPF004300703,ES,41.26370,-6.07795,3
ES020ESPF004300704,ES,41.22000,-3.76027,4
ES020ESPF004300705,ES,41.19422,-6.41897,3
ES020ESPF004300706,ES,41.07646,-6.41229,3
ES020ESPF004300707,ES,41.16286,-6.58093,6
ES020ESPF004300708,ES,,,9
ES020ESPF004300709,ES,41.32872,-3.46084,2
ES020ESPF004300710,ES,41.40491,-3.41161,4
ES020ESPF004300711,ES,41.10877,-5.84652,3
ES020ESPF004300712,ES,41.25115,-3.70012,2
ES020ESPF004300713,ES,41.12561,-6.72649,2
ES020ESPF004300714,ES,,,8
ES020ESPF004300715,ES,,,10
ES020ESPF004300718,ES,,,19
ES020ESPF004300719,ES,41.03034,-6.64655,5
ES020ESPF004300720,ES,41.01879,-6.54072,8
ES020ESPF004300722,ES,40.95506,-5.89131,7
ES020ESPF004300723,ES,,,12
ES020ESPF004300724,ES,40.99190,-6.70323,3
ES020ESPF004300725,ES,40.85684,-6.24202,12
ES020ESPF004300726,ES,40.94129,-6.81174,4
ES020ESPF004300727,ES,40.95542,-4.17068,7
ES020ESPF004300728,ES,,,12
ES020ESPF004300729,ES,40.92175,-3.99245,3
ES020ESPF004300732,ES,,,8
ES020ESPF004300734,ES,40.62685,-5.21148,1
ES020ESPF004300735,ES,40.78032,-5.35861,10
ES020ESPF004300736,ES,40.87010,-5.70571,7
ES020ESPF004300737,ES,,,3
ES020ESPF004300738,ES,40.73953,-6.11009,3
ES020ESPF004300739,ES,,,12
ES020ESPF004300740,ES,40.74682,-6.05904,3
ES020ESPF004300741,ES,,,12
ES020ESPF004300742,ES,,,10
ES020ESPF004300743,ES,40.72110,-6.34351,5
ES020ESPF004300744,ES,40.72521,-6.40724,4
ES020ESPF004300745,ES,40.69957,-6.02434,4
ES020ESPF004300746,ES,40.67764,-5.48874,3
ES020ESPF004300747,ES,40.61446,-6.50588,7
ES020ESPF004300748,ES,40.62254,-5.48077,4
ES020ESPF004300749,ES,40.76511,-5.49096,11
ES020ESPF004300750,ES,40.56708,-6.55294,4
ES020ESPF004300751,ES,40.53412,-6.42835,3
ES020ESPF004300752,ES,,,7
ES020ESPF004300753,ES,40.55419,-4.81678,6
ES020ESPF004300756,ES,,,7
ES020ESPF004300757,ES,40.47424,-5.62703,5
ES020ESPF004300758,ES,40.45072,-6.51513,9
ES020ESPF004300759,ES,,,11
ES020ESPF004300761,ES,40.37529,-5.26543,4
ES020ESPF004300762,ES,,,11
ES020ESPF004300763,ES,,,19
ES020ESPF004300765,ES,42.83632,-4.84454,7
ES020ESPF004300766,ES,42.47321,-3.70045,10
ES020ESPF004300768,ES,42.96839,-5.39867,8
ES020ESPF004300770,ES,42.59295,-5.41143,5
ES020ESPF004300772,ES,43.01183,-5.30984,5
ES020ESPF004300773,ES,43.00687,-5.43210,3
ES020ESPF004300774,ES,42.97668,-5.68627,4
ES020ESPF004300775,ES,42.97528,-5.56034,7
ES020ESPF004300776,ES,42.96595,-6.10032,1
ES020ESPF004300777,ES,42.39829,-5.55577,8
ES020ESPF004300779,ES,42.65198,-5.03002,4
ES020ESPF004300780,ES,42.86554,-4.17250,9
ES020ESPF004300781,ES,42.79393,-4.22956,11
ES020ESPF004300782,ES,42.72261,-4.96688,4
ES020ESPF004300783,ES,42.68075,-6.11089,1
ES020ESPF004300784,ES,42.70763,-5.23312,4
ES020ESPF004300785,ES,42.63305,-5.41640,1
ES020ESPF004300787,ES,42.47912,-4.49810,3
ES020ESPF004300788,ES,42.23610,-6.46853,1
ES020ESPF004300789,ES,42.38759,-4.89363,2
ES020ESPF004300790,ES,42.19923,-4.27337,6
ES020ESPF004300791,ES,42.17765,-3.88284,16
ES020ESPF004300793,ES,42.06851,-6.13344,1
ES020ESPF004300794,ES,42.16544,-5.70666,8
ES020ESPF004300795,ES,42.01798,-4.50873,9
ES020ESPF004300796,ES,42.02936,-4.27964,17
ES020ESPF004300797,ES,42.02787,-3.86141,5
ES020ESPF004300798,ES,41.97184,-6.83659,6
ES020ESPF004300799,ES,42.00730,-3.69497,9
ES020ESPF004300800,ES,41.83357,-3.14433,1
ES020ESPF004300801,ES,41.86593,-2.90440,4
ES020ESPF004300802,ES,41.81140,-2.33518,2
ES020ESPF004300803,ES,41.77272,-3.05395,11
ES020ESPF004300804,ES,41.74687,-5.90704,1
ES020ESPF004300806,ES,41.57252,-4.01147,9
ES020ESPF004300807,ES,41.46410,-2.99999,5
ES020ESPF004300808,ES,41.37891,-3.99596,10
ES020ESPF004300809,ES,41.28156,-3.59994,6
ES020ESPF004300810,ES,41.18531,-6.66795,3
ES020ESPF004300811,ES,41.21121,-6.03580,1
ES020ESPF004300812,ES,41.22426,-3.63627,5
ES020ESPF004300814,ES,41.10764,-6.15632,1
ES020ESPF004300815,ES,41.07247,-6.06568,5
ES020ESPF004300816,ES,40.86906,-5.80636,5
ES020ESPF004300817,ES,40.93626,-5.95661,1
ES020ESPF004300818,ES,40.91341,-5.36108,8
ES020ESPF004300819,ES,40.77124,-6.59293,4
ES020ESPF004300820,ES,40.67700,-6.04433,4
ES020ESPF004300822,ES,40.64808,-5.66831,7
ES020ESPF004300823,ES,40.58544,-6.81152,7
ES020ESPF004300824,ES,40.59826,-4.72668,4
ES020ESPF004300825,ES,40.44360,-6.77284,6
ES020ESPF004300827,ES,41.93577,-2.89264,4
ES020ESPF004300871,ES,42.63525,-4.93209,3
ES020ESPF004300872,ES,41.35641,-2.61302,2
ES020ESPF004300873,ES,40.31453,-5.28681,3
ES020ESPF004300874,ES,42.02036,-3.13905,1
ES020ESPF004300875,ES,,,9
ES020ESPF004300876,ES,,,15
ES020ESPF004300877,ES,,,7
ES020ESPF004300878,ES,41.34878,-2.75319,3
ES020ESPF004300879,ES,,,12
ES020ESPF004300890,ES,42.04414,-3.57419,2
ES020ESPF004300891,ES,40.31995,-5.21613,1
ES020ESPF004300892,ES,42.83237,-5.87204,3
ES020ESPF004300893,ES,42.04708,-3.19308,1
ES020ESPF004300894,ES,42.73085,-4.65163,2
ES030ESPFTA43204001,ES,41.23256,-3.20476,2
ES030ESPFTA43304001,ES,41.21345,-2.95358,4
ES030ESPFTA43404001,ES,41.21241,-2.81379,3
ES030ESPFTA45805001,ES,41.04318,-3.58717,8
ES030ESPFTA45904001,ES,41.13000,-3.19284,3
ES030ESPFTA45905003,ES,41.00329,-3.44062,9
ES030ESPFTA45905004,ES,41.01729,-3.34121,3
ES030ESPFTA45905005,ES,41.05061,-3.32358,4
ES030ESPFTA46004004,ES,41.08364,-3.03393,4
ES030ESPFTA46104001,ES,41.00515,-2.78445,4
ES030ESPFTA46104002,ES,41.10635,-2.60219,2
ES030ESPFTA46104005,ES,41.16041,-2.73220,6
ES030ESPFTA46104006,ES,41.01414,-2.61108,4
ES030ESPFTA48305003,ES,40.89652,-3.87433,3
ES030ESPFTA48405007,ES,40.94325,-3.71658,5
ES030ESPFTA48405008,ES,40.89688,-3.75807,3
ES030ESPFTA48504003,ES,40.98666,-3.19303,1
ES030ESPFTA48505003,ES,40.86785,-3.46731,2
ES030ESPFTA48505005,ES,,,4
ES030ESPFTA48505006,ES,40.89753,-3.45269,4
ES030ESPFTA48505007,ES,40.85895,-3.41013,4
ES030ESPFTA48604001,ES,,,13
ES030ESPFTA48604003,ES,40.95182,-2.91863,5
ES030ESPFTA48604004,ES,40.83946,-3.11687,4
ES030ESPFTA48604005,ES,40.93411,-2.96884,3
ES030ESPFTA48604006,ES,40.87754,-3.12259,3
ES030ESPFTA48604007,ES,40.92578,-2.93959,4
ES030ESPFTA48703002,ES,40.89628,-2.64240,6
ES030ESPFTA48704001,ES,40.96137,-2.72811,2
ES030ESPFTA48704002,ES,40.96375,-2.82627,7
ES030ESPFTA48801002,ES,40.84846,-2.29898,2
ES030ESPFTA48803001,ES,,,4
ES030ESPFTA50805001,ES,40.74169,-3.88963,3
ES030ESPFTA50805005,ES,40.71372,-3.89277,8
ES030ESPFTA50806004,ES,40.68386,-4.08337,5
ES030ESPFTA50905002,ES,40.69476,-3.61189,9
ES030ESPFTA50905007,ES,40.78740,-3.68847,5
ES030ESPFTA51004001,ES,40.72097,-3.21212,3
ES030ESPFTA51104001,ES,40.80271,-3.05338,7
ES030ESPFTA51104002,ES,40.71821,-3.16421,1
ES030ESPFTA51104003,ES,40.80696,-3.13166,2
ES030ESPFTA51104004,ES,40.75852,-3.14956,4
ES030ESPFTA51201003,ES,40.69608,-2.58650,4
ES030ESPFTA51201004,ES,40.72042,-2.56613,2
ES030ESPFTA51201005,ES,40.75075,-2.63248,5
ES030ESPFTA51201006,ES,40.67795,-2.69070,5
ES030ESPFTA51301003,ES,40.68111,-2.40166,8
ES030ESPFTA51301005,ES,40.77528,-2.40313,2
ES030ESPFTA51401001,ES,,,7
ES030ESPFTA51401002,ES,40.82933,-1.99888,3
ES030ESPFTA51401003,ES,,,3
ES030ESPFTA51401004,ES,40.79787,-2.15558,3
ES030ESPFTA51401005,ES,40.68212,-2.04640,2
ES030ESPFTA51401006,ES,40.79203,-2.28651,2
ES030ESPFTA51501002,ES,40.75066,-1.67365,1
ES030ESPFTA53107001,ES,40.52411,-4.56145,7
ES030ESPFTA53207001,ES,40.58115,-4.24361,1
ES030ESPFTA53207003,ES,40.64640,-4.21590,7
ES030ESPFTA53207004,ES,40.52114,-4.44868,5
ES030ESPFTA53305001,ES,40.56875,-3.88827,3
ES030ESPFTA53306004,ES,40.58232,-4.09967,2
ES030ESPFTA53306005,ES,40.62800,-4.00570,3
ES030ESPFTA53306006,ES,40.65462,-4.09882,6
ES030ESPFTA53306007,ES,40.50847,-3.94013,9
ES030ESPFTA53306010,ES,40.54441,-3.94711,4
ES030ESPFTA53405001,ES,40.53095,-3.79165,4
ES030ESPFTA53405003,ES,40.58276,-3.56985,7
ES030ESPFTA53405006,ES,40.59790,-3.63024,2
ES030ESPFTA53504002,ES,40.57325,-3.23180,6
ES030ESPFTA53504003,ES,40.95514,-2.93671,1
ES030ESPFTA53504004,ES,40.52910,-3.27995,6
ES030ESPFTA53504007,ES,40.52663,-3.37995,6
ES030ESPFTA53603001,ES,40.54480,-3.02375,1
ES030ESPFTA53603002,ES,,,7
ES030ESPFTA53603003,ES,40.57945,-2.97242,4
ES030ESPFTA53701001,ES,40.50488,-2.52428,2
ES030ESPFTA53701002,ES,40.64348,-2.53850,6
ES030ESPFTA53701003,ES,,,2
ES030ESPFTA53801001,ES,40.53671,-2.26344,3
ES030ESPFTA53901001,ES,40.59421,-1.93232,1
ES030ESPFTA53901003,ES,40.52742,-2.15048,4
ES030ESPFTA53901006,ES,40.57450,-2.06414,8
ES030ESPFTA53901008,ES,40.54340,-2.05125,1
ES030ESPFTA54001001,ES,,,2
ES030ESPFTA55110001,ES,40.40794,-6.23563,5
ES030ESPFTA55110002,ES,40.34344,-6.20345,1
ES030ESPFTA55210001,ES,,,4
ES030ESPFTA55210002,ES,40.42614,-6.01465,1
ES030ESPFTA55210005,ES,,,3
ES030ESPFTA55210006,ES,,,2
ES030ESPFTA55210008,ES,40.41547,-6.05011,1
ES030ESPFTA55210009,ES,40.43490,-6.00644,1
ES030ESPFTA55210010,ES,40.42700,-6.14833,6
ES030ESPFTA55210011,ES,40.45769,-5.93825,3
ES030ESPFTA55310001,ES,40.38724,-5.79625,6
ES030ESPFTA55310002,ES,40.37086,-5.75251,3
ES030ESPFTA55310004,ES,,,8
ES030ESPFTA55507002,ES,,,5
ES030ESPFTA55607004,ES,,,3
ES030ESPFTA55607007,ES,40.44199,-4.62584,11
ES030ESPFTA55607008,ES,,,2
ES030ESPFTA55607009,ES,40.41451,-4.75977,4
ES030ESPFTA55608008,ES,39.80991,-4.36917,5
ES030ESPFTA55707007,ES,40.46023,-4.39071,4
ES030ESPFTA55707009,ES,40.46519,-4.37013,1
ES030ESPFTA55707011,ES,40.45287,-4.31962,5
ES030ESPFTA55707012,ES,40.40889,-4.32108,4
ES030ESPFTA55707013,ES,40.42616,-4.49074,6
ES030ESPFTA55707014,ES,40.40043,-4.42884,1
ES030ESPFTA55707015,ES,40.41227,-4.44453,1
ES030ESPFTA55806001,ES,40.44099,-3.95554,7
ES030ESPFTA55806002,ES,40.47172,-3.93596,3
ES030ESPFTA55807001,ES,40.43410,-4.09849,7
ES030ESPFTA55905002,ES,40.38072,-3.68922,1
ES030ESPFTA55905003,ES,40.36040,-3.68163,12
ES030ESPFTA55905004,ES,40.43604,-3.52653,10
ES030ESPFTA56004002,ES,40.45987,-3.42172,21
ES030ESPFTA56004003,ES,40.46934,-3.42018,5
ES030ESPFTA56005001,ES,40.39532,-3.50946,14
ES030ESPFTA56005002,ES,40.39367,-3.43462,14
ES030ESPFTA56102001,ES,,,8
ES030ESPFTA56201006,ES,40.40043,-2.62772,7
ES030ESPFTA56301002,ES,40.46832,-2.37708,8
ES030ESPFTA56301003,ES,40.44379,-2.31136,2
ES030ESPFTA56301004,ES,40.42450,-2.32610,1
ES030ESPFTA56301005,ES,40.46648,-2.39093,3
ES030ESPFTA56301006,ES,40.37457,-2.46881,4
ES030ESPFTA56301007,ES,,,5
ES030ESPFTA56401001,ES,40.43464,-1.93724,7
ES030ESPFTA56401002,ES,40.41556,-2.03123,6
ES030ESPFTA57212001,ES,,,3
ES030ESPFTA57311001,ES,,,5
ES030ESPFTA57311002,ES,,,6
ES030ESPFTA57311004,ES,40.16887,-6.67965,2
ES030ESPFTA57311005,ES,,,4
ES030ESPFTA57410003,ES,,,6
ES030ESPFTA57410004,ES,,,2
ES030ESPFTA57411010,ES,,,5
ES030ESPFTA57510003,ES,,,6
ES030ESPFTA57510010,ES,40.16930,-6.18647,4
ES030ESPFTA57610001,ES,,,3
ES030ESPFTA57709001,ES,,,5
ES030ESPFTA57709020,ES,,,1
ES030ESPFTA57809002,ES,,,1
ES030ESPFTA57809003,ES,,,3
ES030ESPFTA57809005,ES,,,5
ES030ESPFTA57908001,ES,,,2
ES030ESPFTA57909002,ES,40.20768,-4.74545,8
ES030ESPFTA57909003,ES,40.19572,-4.77041,3
ES030ESPFTA57909004,ES,,,2
ES030ESPFTA57909005,ES,,,3
ES030ESPFTA58007003,ES,40.32650,-4.20395,6
ES030ESPFTA58007013,ES,,,8
ES030ESPFTA58007014,ES,40.19363,-4.40339,6
ES030ESPFTA58007015,ES,,,3
ES030ESPFTA58106001,ES,40.21998,-3.94577,12
ES030ESPFTA58106002,ES,40.31045,-3.94016,11
ES030ESPFTA58106003,ES,40.27958,-3.90638,7
ES030ESPFTA58205001,ES,40.30365,-3.59779,5
ES030ESPFTA58205003,ES,40.32110,-3.52589,9
ES030ESPFTA58205004,ES,40.23286,-3.53928,14
ES030ESPFTA58303001,ES,,,5
ES030ESPFTA58402003,ES,40.26142,-2.96829,8
ES030ESPFTA58402004,ES,40.33359,-2.89725,7
ES030ESPFTA58501001,ES,,,5
ES030ESPFTA58501002,ES,40.31922,-2.64925,2
ES030ESPFTA58501003,ES,40.24573,-2.76416,4
ES030ESPFTA59512001,ES,40.14421,-7.02110,1
ES030ESPFTA59611003,ES,40.03255,-6.61954,4
ES030ESPFTA59611004,ES,40.01391,-6.69602,15
ES030ESPFTA59611007,ES,40.04564,-6.56941,4
ES030ESPFTA59611008,ES,40.05848,-6.63323,3
ES030ESPFTA59612001,ES,40.14974,-6.80945,3
ES030ESPFTA59710005,ES,40.08061,-6.29209,21
ES030ESPFTA59710007,ES,40.04583,-6.20846,15
ES030ESPFTA59710008,ES,40.01036,-6.39348,12
ES030ESPFTA59809001,ES,,,8
ES030ESPFTA59809002,ES,40.00999,-6.00181,5
ES030ESPFTA59809003,ES,40.02920,-5.99342,4
ES030ESPFTA59810008,ES,,,3
ES030ESPFTA59810009,ES,40.03698,-6.06990,1
ES030ESPFTA59810011,ES,40.07014,-6.13313,2
ES030ESPFTA598100EA,ES,40.04464,-6.20764,1
ES030ESPFTA59909001,ES,,,3
ES030ESPFTA59909004,ES,,,3
ES030ESPFTA59909007,ES,,,13
ES030ESPFTA59909009,ES,40.02099,-5.59747,14
ES030ESPFTA59909010,ES,,,15
ES030ESPFTA59909011,ES,40.08516,-5.52910,5
ES030ESPFTA59909012,ES,40.00235,-5.71553,7
ES030ESPFTA59909075,ES,,,2
ES030ESPFTA59909076,ES,40.04526,-5.60760,4
ES030ESPFTA60009007,ES,40.09105,-5.21186,3
ES030ESPFTA60009008,ES,40.13805,-5.40120,3
ES030ESPFTA60009009,ES,,,9
ES030ESPFTA60009010,ES,40.05680,-5.43549,5
ES030ESPFTA60009098,ES,40.04331,-5.50246,6
ES030ESPFTA60009999,ES,,,2
ES030ESPFTA60109004,ES,,,4
ES030ESPFTA60109005,ES,40.03954,-5.03849,7
ES030ESPFTA60109006,ES,40.05459,-5.15792,3
ES030ESPFTA60109007,ES,40.05083,-4.95112,4
ES030ESPFTA60207008,ES,,,8
ES030ESPFTA60207011,ES,40.00502,-4.73251,1
ES030ESPFTA60307005,ES,40.06819,-4.47156,6
ES030ESPFTA60307006,ES,40.02338,-4.50318,15
ES030ESPFTA60307007,ES,,,3
ES030ESPFTA60406001,ES,40.00912,-4.03558,3
ES030ESPFTA60502001,ES,40.03697,-3.66245,14
ES030ESPFTA60502004,ES,40.04424,-3.56127,10
ES030ESPFTA60503005,ES,40.13103,-3.57405,15
ES030ESPFTA60505003,ES,40.08470,-3.60833,15
ES030ESPFTA605050EA,ES,40.08346,-3.60941,5
ES030ESPFTA60602001,ES,40.04963,-3.37636,5
ES030ESPFTA60702001,ES,40.09711,-3.15542,8
ES030ESPFTA60702002,ES,40.08053,-3.04606,4
ES030ESPFTA60702003,ES,40.12638,-3.01586,1
ES030ESPFTA62110005,ES,39.97981,-6.52840,12
ES030ESPFTA62110006,ES,39.92809,-6.65197,4
ES030ESPFTA62110007,ES,39.85522,-6.79733,4
ES030ESPFTA62110008,ES,39.88916,-6.82200,5
ES030ESPFTA62210002,ES,39.91808,-6.42162,10
ES030ESPFTA62210003,ES,39.95674,-6.26008,7
ES030ESPFTA62210005,ES,39.89807,-6.26310,4
ES030ESPFTA62210006,ES,,,5
ES030ESPFTA62210009,ES,39.92646,-6.31748,3
ES030ESPFTA62309003,ES,39.93242,-5.90296,4
ES030ESPFTA62309004,ES,39.91040,-5.88196,8
ES030ESPFTA62309006,ES,39.95282,-6.02339,4
ES030ESPFTA62309007,ES,39.95632,-5.89677,1
ES030ESPFTA62312005,ES,39.85989,-6.07657,2
ES030ESPFTA62312007,ES,39.86106,-6.04251,3
ES030ESPFTA62409001,ES,39.96125,-5.67463,3
ES030ESPFTA62509001,ES,39.98959,-5.45914,8
ES030ESPFTA62509002,ES,39.97119,-5.29094,4
ES030ESPFTA62509003,ES,39.94675,-5.49874,13
ES030ESPFTA62609001,ES,39.99100,-5.18302,10
ES030ESPFTA62708003,ES,,,6
ES030ESPFTA62708006,ES,39.95365,-4.81471,21
ES030ESPFTA62708007,ES,,,14
ES030ESPFTA62708008,ES,39.92721,-4.58284,13
ES030ESPFTA62808001,ES,39.86307,-4.19703,8
ES030ESPFTA62808002,ES,39.91980,-4.23225,12
ES030ESPFTA62808003,ES,39.84164,-4.36594,4
ES030ESPFTA62906004,ES,39.99338,-4.03607,15
ES030ESPFTA62906006,ES,39.97980,-4.12653,6
ES030ESPFTA62908001,ES,39.90843,-3.86905,15
ES030ESPFTA62908002,ES,39.92249,-3.87237,1
ES030ESPFTA62908003,ES,39.86956,-4.01415,14
ES030ESPFTA62908005,ES,39.85874,-4.03613,4
ES030ESPFTA62908006,ES,39.90345,-3.91010,1
ES030ESPFTA629080EA,ES,39.86850,-4.01542,2
ES030ESPFTA63002001,ES,39.95552,-3.83069,21
ES030ESPFTA63008002,ES,39.87866,-3.73026,10
ES030ESPFTA63008003,ES,39.83408,-3.61686,1
ES030ESPFTA64812007,ES,39.71650,-6.86079,6
ES030ESPFTA64812008,ES,39.67779,-6.92255,6
ES030ESPFTA64912001,ES,39.81062,-6.66749,4
ES030ESPFTA64912002,ES,39.72378,-6.77267,2
ES030ESPFTA64912003,ES,39.70432,-6.60048,3
ES030ESPFTA64912004,ES,39.70124,-6.52611,7
ES030ESPFTA65012001,ES,39.76879,-6.37744,7
ES030ESPFTA65012002,ES,39.76517,-6.43067,4
ES030ESPFTA65012003,ES,39.79416,-6.27685,2
ES030ESPFTA65012004,ES,39.67924,-6.41556,3
ES030ESPFTA65012005,ES,39.67159,-6.47316,1
ES030ESPFTA65112002,ES,39.80316,-6.02541,2
ES030ESPFTA65112003,ES,39.79985,-6.03302,6
ES030ESPFTA65213001,ES,39.64621,-5.81713,5
ES030ESPFTA65312003,ES,39.77190,-5.51976,2
ES030ESPFTA65312006,ES,39.72928,-5.41864,2
ES030ESPFTA65312007,ES,39.77562,-5.33346,2
ES030ESPFTA65312008,ES,39.74421,-5.25408,2
ES030ESPFTA65408001,ES,39.79244,-4.86902,3
ES030ESPFTA65412001,ES,39.79999,-5.16896,10
ES030ESPFTA65508004,ES,39.75020,-4.84512,1
ES030ESPFTA65608002,ES,39.83181,-4.40258,7
ES030ESPFTA65708002,ES,39.81960,-4.09382,6
ES030ESPFTA65808001,ES,39.74465,-3.70517,2
ES030ESPFTA65808003,ES,,,3
ES030ESPFTA67514004,ES,39.60439,-7.29856,3
ES030ESPFTA67514005,ES,39.50944,-7.27837,6
ES030ESPFTA67514006,ES,39.58461,-7.48596,2
ES030ESPFTA67514007,ES,39.66152,-7.51369,2
ES030ESPFTA67514008,ES,39.62826,-7.43623,2
ES030ESPFTA67614002,ES,39.57415,-6.99737,2
ES030ESPFTA67614003,ES,39.60495,-7.15466,2
ES030ESPFTA67614004,ES,39.63440,-7.11022,3
ES030ESPFTA67714103,ES,39.52312,-6.56780,3
ES030ESPFTA67813004,ES,39.55019,-6.34377,2
ES030ESPFTA67913001,ES,39.66479,-5.93995,1
ES030ESPFTA67913002,ES,39.50078,-6.11620,4
ES030ESPFTA67913003,ES,39.60592,-5.90961,15
ES030ESPFTA67913004,ES,39.59253,-5.89797,2
ES030ESPFTA68013003,ES,39.55739,-5.58379,1
ES030ESPFTA68013004,ES,,,5
ES030ESPFTA68112005,ES,,,5
ES030ESPFTA68112006,ES,39.64123,-5.30112,5
ES030ESPFTA68208001,ES,,,7
ES030ESPFTA68208002,ES,,,2
ES030ESPFTA68208003,ES,39.56526,-5.00391,5
ES030ESPFTA68308003,ES,,,2
ES030ESPFTA68308004,ES,39.60525,-4.70081,5
ES030ESPFTA68408002,ES,39.66433,-4.38732,6
ES030ESPFTA68408003,ES,39.60781,-4.39086,2
ES030ESPFTA68608002,ES,39.54004,-3.81536,5
ES030ESPFTA70114001,ES,39.46652,-7.20698,1
ES030ESPFTA70114002,ES,39.47524,-7.32431,1
ES030ESPFTA70114003,ES,39.44616,-7.20116,7
ES030ESPFTA70214001,ES,39.47281,-6.97823,4
ES030ESPFTA70314001,ES,39.39849,-6.53827,10
ES030ESPFTA70314002,ES,39.45736,-6.74279,7
ES030ESPFTA70412001,ES,39.49338,-6.31735,10
ES030ESPFTA70414003,ES,39.33373,-6.48696,5
ES030ESPFTA70414004,ES,39.35085,-6.24875,8
ES030ESPFTA70513001,ES,39.45612,-5.92739,8
ES030ESPFTA70513002,ES,39.44881,-6.04334,9
ES030ESPFTA70613001,ES,39.47930,-5.61806,5
ES030ESPFTA72914004,ES,39.21544,-6.26353,3
ES030ESPFTACC551994,ES,,,1
ES030ESPFTACC553001,ES,,,1
ES030ESPFTACC622001,ES,,,12
ES030ESPFTACC622002,ES,,,1
ES030ESPFTACC624009,ES,,,1
ES030ESPFTACC651012,ES,,,1
ES030ESPFTACC652995,ES,,,2
ES030ESPFTAM483010,ES,,,1
ES030ESPFTASA552004,ES,,,1
ES030ESPFTATO601026,ES,,,1
ES030ESPFTATO682006,ES,,,1
ES040ESPF000400027,ES,38.84545,-7.04554,5
ES040ESPF000400030,ES,38.97756,-2.89331,2
ES040ESPF000400032,ES,38.81712,-3.00264,2
ES040ESPF000400048,ES,38.88943,-4.40469,3
ES040ESPF000400052,ES,38.71116,-4.87956,1
ES040ESPF000400056,ES,39.00040,-5.75857,1
ES040ESPF000400060,ES,38.96868,-5.95422,1
ES040ESPF000400061,ES,38.89891,-5.99163,9
ES040ESPF000400062,ES,38.99691,-6.06556,2
ES040ESPF000400066,ES,38.85194,-6.68932,7
ES040ESPF000400067,ES,38.87971,-6.77656,10
ES040ESPF000400068,ES,38.92462,-6.83654,1
ES040ESPF000400069,ES,38.91265,-6.95844,4
ES040ESPF000400075,ES,37.64248,-7.26366,7
ES040ESPF000400076,ES,37.95107,-7.21253,2
ES040ESPF000400089,ES,39.49676,-4.54065,1
ES040ESPF000400092,ES,,,2
ES040ESPF000400096,ES,,,3
ES040ESPF000400098,ES,39.33954,-5.16470,1
ES040ESPF000400099,ES,39.29029,-5.19685,5
ES040ESPF000400103,ES,,,1
ES040ESPF000400104,ES,,,1
